platform,daily_active_users_dau,new_registrations,session_duration_minutes,ingame_purchases_,social_media_mentions,stream_viewership,revenue_,top_genre,influencer_endorsements,revenue_per_user,log_revenue_per_user,log_revenue,engagement_level,scaled_daily_active_users_dau,scaled_session_duration_minutes,scaled_ingame_purchases_,scaled_revenue_per_user,scaled_log_revenue,scaled_social_media_mentions,scaled_stream_viewership,scaled_new_registrations,dau_x_duration,stream_viewers_per_player,purchases_per_session,behavior_high_engagement_low_monetization,behavior_high_purchases_low_dau,behavior_stream_viewers_high_low_game_session,release_month,release_dayofweek,release_quarter,holiday_season,summer_season,dau_bin,revenue_bin
Mobile,172221,17222,33.07019028251921,56523.54108453558,3767,62062.76123856166,108076.9110041253,RPG,0,0.6275478077825892,0.4870744696507725,11.590607644210104,Low,0.854205942137358,0.2706374138821742,0.5171365171539267,0.043051410680156,0.9035728047092252,0.3074016448099578,0.4573377355700841,0.8542390731964192,5695381.24064574,0.36036697753794056,1709.1991488907076,0,0,1,4,6,2,0,0,Very High,Very High
VR,195890,19589,28.77409678506127,52576.22042794478,9969,37220.15355715893,5307.611702121187,RPG,0,0.0270948578392015,0.0267342906920355,8.577085630357363,Low,0.9788465386681272,0.2238190603856004,0.4732504375490792,0.0,0.0169627735707478,0.9966659257612802,0.187151708151121,0.9788836229594524,5636557.819225652,0.1900053783100665,1827.2066303482002,0,0,0,4,0,2,0,0,Very High,Low
PC,98514,9851,82.45646618986382,94333.94236916491,3662,73932.82692846542,128305.2385251583,Adventure,1,1.3024061404994045,0.8339547241468037,11.762175173935688,High,0.4660659933227311,0.8088436062468287,0.9375103415854104,0.0914375552322916,0.9540497855220766,0.2957323849744387,0.586435531384736,0.4660874144286467,8123116.310228244,0.7504804081497597,1144.045418487279,0,1,0,4,1,2,0,0,Medium,Very High
PC,82941,8294,89.72359902063671,53992.72460949103,2114,70186.86015974823,114766.7560491207,Adventure,0,1.3837156056609,0.8686604491596612,11.650665852763796,High,0.3840588105193314,0.8880400189829587,0.4889990479813587,0.0972672995564413,0.9212425645155692,0.1236941542565014,0.545694724579627,0.3840968931016324,7441765.02637063,0.8462263555991395,601.7672630037114,0,0,0,4,2,2,0,0,Medium,Very High
Console,88511,8851,63.60088147157101,28740.3534068854,3561,40320.02352624591,48904.28974679278,Simulation,1,0.5525221695246103,0.4398808146105677,10.797640844393532,High,0.4133903463964865,0.6033575219127734,0.2082446656490513,0.0376722055909153,0.6702735900874912,0.284507668370749,0.2208656226968127,0.4134281200631911,5629377.619930222,0.45553686577087493,451.88608619728114,1,0,0,4,3,2,0,0,Medium,Medium
Mobile,179067,17906,82.15067221468996,39554.95683735507,5676,24346.28750602944,34135.84939840856,RPG,0,0.1906317154942483,0.174484019627152,10.4381327073333,High,0.8902568747432833,0.8055110972045364,0.3284807924638304,0.0117253024086457,0.5645024959563418,0.519559902200489,0.0471366674401401,0.8902580305423908,14710474.421467887,0.1359618886005207,481.49279574953937,1,0,0,4,4,2,0,0,Very High,Medium
VR,177344,17734,92.45492548126865,10133.15867971499,2595,72543.19413329559,82454.27758687438,RPG,0,0.4649397644514298,0.3818141252083214,11.320011335482876,High,0.8811835827654847,0.917805713752888,0.0013709657240058,0.0313927026098461,0.8239605103228702,0.1771504778839742,0.5713220066971036,0.8812006319115324,16396326.304550108,0.4090535576805282,109.60106913685163,1,0,0,4,5,2,0,0,Very High,High
PC,36826,3682,71.5676163072308,95087.03475709545,1947,44208.69090067365,117208.818953339,RPG,0,3.182773555459159,1.4309745565121077,11.671720932081096,High,0.141217916987014,0.6901781202005184,0.94588317859609,0.2262565611488222,0.9274371914150316,0.1051344743276283,0.2631584288033509,0.1412322274881516,2635549.0381300813,1.2004749606439378,1328.632133685978,0,1,0,4,6,2,0,0,Low,Very High
Console,117395,11739,35.22290456571273,29606.45569821229,5443,20346.45185118083,22481.03054106179,RPG,1,0.1914990463057352,0.1752122171415137,10.020471626488115,Low,0.5654930541659207,0.2940974569066835,0.217873940139242,0.0117874884882784,0.441622191053558,0.4936652589464326,0.0036348048429504,0.5655081621906267,4134992.881491846,0.17331617063061316,840.545550210879,0,0,0,4,0,2,0,0,Medium,Low
VR,36368,3636,39.41158311742007,86995.61777637387,4757,68627.83790793497,38532.78487345625,Action,0,1.0595244410871163,0.7224751023094345,10.559290664652927,Low,0.1388060959041169,0.3397452141618249,0.8559232790528254,0.074023368510287,0.6001484477091532,0.4174260946877083,0.5287389349830894,0.1388098999473407,1433320.4548143332,1.8870390977764784,2207.361666167667,0,1,1,4,1,2,0,0,Low,Medium
PC,118856,11885,86.48284072624051,26015.18152372351,1660,22410.48418575066,134897.9126697707,RPG,0,1.1349693130323308,0.7584522732903267,11.8122809818948,High,0.5731866581006646,0.8527225922291475,0.1779463644452601,0.079432631910744,0.9687914438708908,0.0732384974438764,0.0260830399112515,0.5731964191679833,10279004.517358042,0.1885515597508806,300.8132168793343,0,0,0,4,2,2,0,0,High,Very High
Mobile,56921,5692,88.98023339461515,54316.32888447723,9141,56980.06166203168,145040.1809300764,Action,0,2.54809614957707,1.2664111637354625,11.884772987494843,High,0.2470378834953501,0.879938902311063,0.4925968613357921,0.180751317727798,0.9901193582006668,0.904645476772616,0.4020587397110979,0.2470774091627172,5064843.86505489,1.00103760759705,610.431404957006,0,0,0,5,3,2,0,0,Low,Very High
Console,28224,2822,36.01759943747837,83933.91711620287,8516,76340.87671610036,45374.70851064821,Simulation,1,1.607663992015597,0.9584547983468212,10.722732186004986,Low,0.095919914901684,0.3027579540421051,0.8218834706389513,0.1133240013396923,0.6482346709619264,0.8351855967992886,0.6126252701711042,0.0959452343338599,1016560.7265233895,2.7048213122201092,2330.358447733328,0,1,1,5,4,2,0,0,Low,Medium
Mobile,145124,14512,92.31241665313654,16248.39111030394,2326,33245.7763505546,121839.5235805897,Adventure,1,0.8395546124733999,0.6095234838816525,11.710468284839765,High,0.7115135493791404,0.9162526682486832,0.0693597613144707,0.0582519222549468,0.9388370721784632,0.147254945543454,0.1439267294094262,0.7115323854660348,13396747.154369786,0.22908530877425237,176.01522849691167,0,0,0,5,5,2,0,0,High,Very High
PC,105233,10523,97.95869022954912,45069.48952349737,2126,86573.05494398015,15988.04507094207,RPG,0,0.1519299561063741,0.1414387584341888,9.6796590836533,High,0.5014481458467177,0.9777851354529624,0.3897910435181728,0.0089504549578853,0.3413515383667227,0.1250277839519893,0.7239095452636595,0.5014744602422329,10308486.848926142,0.8226797197075076,460.0866897861218,1,0,0,5,6,2,0,0,Medium,Low
PC,26180,2618,80.1925907642241,60291.26865384498,3157,56959.30718506135,38982.44908004507,FPS,1,1.4890163896121114,0.911887608181819,10.570892452473071,High,0.0851562417718986,0.7841721413421372,0.5590258913450014,0.104817178852152,0.6035618163234178,0.2396088019559902,0.4018330158355818,0.085202738283307,2099442.026207387,2.1756801827754524,751.8309120490769,0,0,0,5,0,2,0,0,Low,Medium
Console,114628,11462,30.03781718216624,81842.60989633024,4646,99621.44489461026,24883.78107033524,RPG,0,0.2170829210169874,0.1964569472775178,10.122011693598148,Low,0.5509220739554919,0.2375909460085506,0.7986324395943161,0.0136218068925557,0.4714963521343094,0.4050900200044454,0.8658226926347975,0.5509215376513955,3443174.9079573518,0.8690847340493619,2724.652374038718,0,1,1,5,1,2,0,0,Medium,Low
Mobile,185365,18536,20.55671431788074,81201.5218805156,8738,91601.71489180817,126605.2054195328,Adventure,0,0.6830049114964141,0.5205808335029336,11.748836803443046,Low,0.9234220476255676,0.1342669318314491,0.7915048606253315,0.0470275865776031,0.9501254959288844,0.8598577461658146,0.7786008108493415,0.9234333859926278,3810495.3495339635,0.4941694219070923,3950.121630570334,0,0,1,5,2,2,0,0,Very High,Very High
PC,12744,1274,46.83260753254472,49779.20817962046,2207,87006.16033821959,130012.319481401,RPG,1,10.201845533694366,2.4160785445204898,11.775392181738544,Medium,0.0144024686937197,0.4206187204250374,0.4421534193778444,0.7295115628222584,0.9579383689290596,0.1340297843965325,0.7286199616347588,0.0144286466561348,596834.7503947499,6.827225387493691,1062.9177148641168,0,0,1,5,3,2,0,0,Low,Very High
Mobile,61907,6190,52.66095666696025,41108.86398491186,3270,28625.73803325605,117671.3747093933,Action,0,1.9007765633836773,1.0649784816227656,11.675659556348869,Medium,0.2732940841925665,0.4841354269953158,0.3457570410154534,0.1343396524188876,0.9285959763081372,0.2521671482551678,0.093679596923059,0.273301737756714,3260081.8443815084,0.4623990507253792,780.632684759101,0,0,0,5,4,2,0,0,Low,Very High
Mobile,109546,10954,85.64707639007291,21879.69731791442,5301,25462.34400060867,69790.06808885663,Action,0,0.637084586282079,0.4929169685764158,11.1532613162193,High,0.5241603387081486,0.8436145245966165,0.1319682935333632,0.0437351807703619,0.774900892011801,0.4778839742164926,0.0592748002204292,0.5241706161137442,9382294.630226927,0.23243517792168286,255.46344650767819,0,0,0,5,5,2,0,0,Medium,High
Console,79920,7992,63.81839826864704,81446.56277246856,7403,55316.09075842466,8376.390928556419,FPS,1,0.1048096963032585,0.0996730995980184,9.0332917999572,High,0.3681502701450252,0.6057279959964901,0.7942292108938447,0.0055720159705661,0.1511834510289356,0.7114914425427872,0.3839615377606408,0.3681937862032649,5100366.389630271,0.6921432777580663,1276.2238630561487,1,1,0,5,6,2,0,0,Medium,Low
PC,197000,19700,21.36878017707328,51481.13204080518,5071,82239.64452801007,128181.7678016377,RPG,1,0.6506688720895315,0.5011805827933805,11.761212397910109,Low,0.9846917819039694,0.1431167360735291,0.4610753090724736,0.0447091499500427,0.9537665266382542,0.452322738386308,0.6767797527522478,0.984728804634018,4209649.694883436,0.41746012450766534,2409.1750494976623,0,0,1,5,0,2,0,0,Very High,Very High
PC,53245,5324,27.40784718979032,94422.14554791774,3420,21979.24207676268,76518.99048874942,RPG,1,1.437111287233532,0.8908134392686771,11.245307299256604,Low,0.2276801230134071,0.2089298228599749,0.9384909793549018,0.1010956751454811,0.8019817932004205,0.2688375194487664,0.0213928884675098,0.2276987888362295,1459330.8236203857,0.4127944797964631,3445.0770574600574,0,1,0,5,1,2,0,0,Low,High
Mobile,61395,6139,60.65669689671908,67073.33815085216,9413,30932.01401703076,31353.45935135609,Simulation,1,0.5106842471106131,0.4125626919700579,10.353111780007737,High,0.270597899925223,0.5712721228714954,0.63442854233924,0.0346725008180112,0.5394884404170006,0.9348744165370082,0.118762452723834,0.2706161137440758,3724017.905974068,0.5038197575866237,1105.7861964534397,1,0,0,5,2,2,0,0,Low,Low
Mobile,42519,4251,59.38306125083965,89693.37941031255,9419,51339.02288665455,91170.31973088696,RPG,0,2.144225398783766,1.1455675637223477,11.420495649969263,Medium,0.1711971690065193,0.5573921819600828,0.8859168347129805,0.1517945017845258,0.8535240578218333,0.9355412313847522,0.3407072955800356,0.1711953659820958,2524908.3813244514,1.2074372136375398,1510.420270040294,0,1,0,5,3,2,0,0,Low,High
PC,86003,8600,76.0782267371943,68724.14017150764,4817,76255.14343761464,67528.24333088877,Adventure,0,0.7851847415891163,0.5795219065647702,11.120316017573325,High,0.400183256274421,0.7393342555873116,0.6527820624084456,0.054353699021491,0.7652080368993763,0.4240942431651478,0.6116928425359409,0.4002106371774618,6542955.734078921,0.8866567845030363,903.3352000817432,0,0,0,5,4,2,0,0,Medium,High
VR,158551,15855,94.21240148226816,46395.39167134287,7258,47311.40434523714,92787.21269623878,FPS,1,0.5852199777752193,0.4607231849390719,11.43807489234728,High,0.7822199285932449,0.9369584935341542,0.404532345852309,0.040016580402415,0.8586960567521604,0.6953767503889753,0.2969032687395214,0.7822538177988416,14937470.4674151,0.2983986499311713,492.45524942992785,0,0,0,5,5,2,0,0,Very High,High
Console,151684,15168,95.07397498475864,92860.23113182688,2998,73545.77737551613,66885.63205321218,FPS,1,0.4409537726669403,0.3653052364659882,11.110754406317271,High,0.7460584103044793,0.9463478266170464,0.9211257064612312,0.0296729495751041,0.7623949097961096,0.2219382084907757,0.5822260143136301,0.7460768825697737,14421200.821588129,0.48486180068772006,976.7155643456935,1,0,0,5,6,2,0,0,High,High
Console,61535,6153,26.88240301782915,36074.16747014347,3702,37718.84668503649,94303.85900083212,Action,0,1.5325239132336412,0.9292163996365518,11.454287994344256,Low,0.2713351378108247,0.2032035901790174,0.289781580378768,0.1079365910680194,0.863466122741495,0.3001778172927317,0.1925754509743531,0.2713533438651922,1654208.6697021169,0.612965737954603,1341.9249553776158,0,0,0,5,0,2,0,0,Low,High
Mobile,128976,12897,34.33812141403007,99808.95865805636,7959,21598.07048006158,78773.47262947397,Simulation,0,0.6107607045456052,0.4767065547048039,11.274344271959766,Low,0.6264784252598764,0.2844551876246479,0.9983812516522016,0.0418478051759217,0.8105247775072129,0.7732829517670593,0.0172472995342389,0.6264876250658242,4428793.547495943,0.16745805793373633,2906.6516905399444,0,0,0,5,1,2,0,0,High,High
Mobile,178168,17816,38.8404729893502,10640.23480001171,3942,41381.18953705591,43108.55475877743,Action,0,0.2419545303240617,0.2166863727960841,10.67149993966134,Low,0.8855227543207407,0.3335213189236811,0.0070086082965449,0.0154050571316564,0.6331616025332805,0.3268504112024894,0.2324067713785357,0.8855186940494998,6920129.391566546,0.23225938180288214,273.94709644574084,0,0,0,5,2,2,0,0,Very High,Medium
VR,174963,17496,75.79725411631244,30450.45021290096,2899,70930.60060274911,138555.1269587291,Adventure,1,0.791911015235959,0.583282656643443,11.8390307713179,High,0.8686452727253579,0.736272246928727,0.2272574216650807,0.0548359609025337,0.976661514679845,0.2109357635030007,0.5537835805605414,0.8686677198525541,13261714.971952375,0.40540343159839,401.73553208371004,0,0,0,5,3,2,0,0,Very High,Very High
Console,28556,2855,23.36686618273217,75691.1064448275,2578,57024.04485684133,8532.331756040745,Action,0,0.2987929596596422,0.261435340581756,9.051735156960552,Low,0.0976682218875396,0.164891657169834,0.7302403849201197,0.0194802716242687,0.1566096816162256,0.1752611691486997,0.4025370970893256,0.0976829910479199,667264.2307140998,1.9969199067390855,3239.2493650159345,0,1,0,5,4,2,0,0,Low,Low
PC,57231,5723,49.51664420463594,63950.02806339374,9846,26582.50603985468,44567.37211716962,FPS,1,0.7787278243813601,0.5758984033765998,10.70477974109071,Medium,0.2486703388134682,0.4498690562908863,0.5997037639253152,0.0538907495190111,0.6429528719004662,0.9829962213825294,0.0714575845452798,0.2487098472880463,2833887.0644755196,0.46447739930902276,1291.48550130153,0,0,0,5,5,2,0,0,Low,Medium
Console,183203,18320,66.06650185075951,61104.35889253355,7995,23161.186623933,38699.58454132451,Action,0,0.2112388145462929,0.191643649543496,10.563609983330792,High,0.9120369882779176,0.6302275810885127,0.5680657809423745,0.0132027948321568,0.6014192369218669,0.777283840853523,0.0342476139425861,0.9120589784096894,12103581.338564694,0.12642362092287246,924.8916951977394,1,0,0,5,6,2,0,0,Very High,Medium
Console,80690,8069,41.29970461006299,24667.37083373957,4254,70736.04671859603,19952.24373028643,RPG,1,0.2472703399465414,0.2209574354605074,9.901147002098014,Medium,0.3722050785158348,0.360321754113607,0.1629614842242582,0.0157861912457889,0.4065156252279975,0.3615247832851745,0.5516676295399245,0.372248551869405,3332473.1649859827,0.8766395677109435,597.2771734480923,0,0,1,5,0,2,0,0,Medium,Low
VR,123031,12303,70.18659918719995,29494.39800228025,6179,95017.75622346513,130489.8172232868,FPS,1,1.0606255108329348,0.7230095827457675,11.779058137163991,High,0.595172145046288,0.6751279478174724,0.2166280892464857,0.0741023132566143,0.9590169317664872,0.5754612136030228,0.8157533774694036,0.5952080042127437,8635127.484600397,0.7723074365279087,420.2283390824155,0,0,0,5,1,2,0,0,High,Very High
Mobile,80447,8044,47.17076471690061,97665.41728613476,8295,66393.31777340222,127061.2272449658,Simulation,1,1.579440218342086,0.9475724057573592,11.752432223747372,Medium,0.370925444185826,0.4243039201545005,0.9745494843678882,0.1113004068657595,0.95118330658808,0.8106245832407201,0.5044364895200453,0.3709320695102686,3794746.509180503,0.8253050800328442,2070.464998231047,0,1,1,5,2,2,0,0,Medium,Very High
VR,125600,12560,83.83925700104591,42892.57825564277,3589,36094.18797493839,136172.9912509564,RPG,1,1.084179866647742,0.7343754285390043,11.821688694484076,High,0.60870046024708,0.8239131081205764,0.3655882716875539,0.0757911187585031,0.9715592923595952,0.2876194709935541,0.1749058050006886,0.6087414428646657,10530210.679331366,0.28737410808071967,511.6049424806768,0,0,0,5,3,2,0,0,High,Very High
PC,153281,15328,23.94586895045412,35629.69890702417,4139,34693.40155508491,50186.42589211931,Simulation,1,0.3274145255584143,0.2832330845343728,10.82351979406774,Low,0.7544681881852363,0.1712015655251202,0.2848400049558702,0.0215323870946538,0.6778874506370434,0.3487441653700822,0.1596709744669371,0.7545023696682465,3670446.738594558,0.22633856482593998,1487.9267476467364,0,0,0,5,4,2,0,0,Very High,Medium
PC,33813,3381,81.1773718656161,71884.83914861479,9518,39158.43673458738,142964.1296252429,Adventure,1,4.228081791773664,1.654044440584825,11.870356030731571,High,0.1253515044918851,0.7949041772601165,0.6879225283051497,0.3012033062237997,0.9858777371253776,0.9465436763725272,0.2082323063893826,0.1253817798841495,2744850.474892077,1.1580882126574803,885.528041824457,0,0,0,5,5,2,0,0,Low,Very High
Console,50651,5065,96.67002372759828,17844.91002738677,1150,31785.31886463523,72140.84560860688,Action,0,1.4242728792838617,0.8855316358330843,11.18638953783705,High,0.2140201581901863,0.9637413899285164,0.0871097650211002,0.1001751840842368,0.784647564996122,0.0165592353856412,0.1280429215823502,0.2140600315955766,4896433.371826581,0.6275358603904213,184.59610683112138,0,0,0,6,6,2,0,1,Low,High
VR,162556,16255,74.15209749898706,28427.97279179746,9797,79370.13897885234,69625.04720247735,Action,0,0.4283142252668456,0.3564948854159614,11.150894017726564,High,0.8033101981063518,0.7183435114129046,0.2047716362872561,0.0287667164622781,0.7742044077715295,0.9775505667926204,0.6455712614808587,0.8033175355450237,12053868.36104534,0.4882633614191561,383.37381882131916,1,0,0,6,0,2,0,1,Very High,High
VR,177516,17751,37.33075456043909,85207.76620478448,7672,94819.75914740268,94184.09823851456,Action,0,0.5305668122226422,0.4256381323039372,11.453017255253569,Low,0.8820893321677954,0.3170685738596185,0.8360460501123752,0.0360980454441033,0.8630922578685705,0.7413869748833073,0.813599978594859,0.8820958399157453,6626806.226550905,0.5341476776594937,2282.508543105705,0,0,1,6,1,2,0,1,Very High,High
Console,69752,6975,78.04611014443621,70980.55281258855,2826,74954.62459609882,15352.68803788645,Adventure,1,0.2201039115421271,0.1989360285133036,9.63911098721129,High,0.31460573571075,0.7607800320944594,0.6778687258449516,0.0138384065508152,0.3294218597767542,0.202822849522116,0.5975485134107936,0.3146392838335966,5443872.2747947145,1.074587461235503,909.4694492938626,1,0,0,6,2,2,0,1,Medium,Low
PC,15711,1571,49.25807662224946,17357.59929011053,4705,89120.1618261791,24419.08490370665,Adventure,0,1.5542667496471676,0.9377651960277142,10.103161224468916,Medium,0.0300266458835796,0.447051215272741,0.0816918728180197,0.1094955138443642,0.4659503448561759,0.4116470326739275,0.7516116568430335,0.030068457082675,773893.6418121613,5.6724690870205015,352.38077652163645,0,0,1,6,3,2,0,1,Low,Low
VR,38794,3879,61.63387486302614,18497.17544339541,3324,79729.94130644275,80931.11372630873,FPS,1,2.086176051098333,1.1269328006282069,11.30136598010628,High,0.1515813752646157,0.5819213006612008,0.0943616136700435,0.1476324665956632,0.8184748496789331,0.2581684818848633,0.6494844401130893,0.1516061084781463,2391024.5414362364,2.055213210971871,300.11378457874264,0,0,0,6,4,2,0,1,Low,High
Console,81179,8117,25.50076980791152,43459.00534775623,6987,23797.02359660902,32410.65911384126,Action,0,0.3992493023299284,0.3359358801863334,10.38627348624286,Low,0.3747801451305437,0.1881467037162797,0.3718857748846473,0.0266828130792365,0.5492449649297053,0.6652589464325405,0.0411629212217829,0.3747761979989468,2070126.9922364494,0.2931426058045679,1704.2232714979934,0,0,0,6,5,2,0,1,Medium,Low
Mobile,113632,11363,27.70937107489677,20890.63460107839,7056,93027.47781074578,55270.83406506132,RPG,0,0.4864020176100158,0.396358446456774,10.920018728012243,Low,0.5456771529979252,0.2122157969312857,0.1209719522422705,0.0329315080648595,0.7062784570528171,0.6729273171815958,0.7941072836016926,0.5457082675092154,3148671.2539826697,0.8186732417870475,753.919478887206,0,0,1,6,6,2,0,1,Medium,Medium
VR,67404,6740,34.5751290677117,59046.18025929087,6567,80897.1331473953,26664.38357443188,FPS,1,0.3955905224383104,0.3333176392772641,10.191121507871497,Low,0.3022412031722293,0.2870380709157183,0.545183071581363,0.0264204850555051,0.4918291900240614,0.6185819070904645,0.6621787164462004,0.3022643496577146,2330501.9996800395,1.2001829735237568,1707.764565206835,0,0,1,6,0,2,0,1,Low,Low
VR,11402,1140,26.37969880803454,19201.30402033326,5673,69562.16523010083,38904.80296163991,FPS,1,3.4121033995474397,1.4843515370974718,10.568898694872615,Low,0.0073355169617373,0.1977251750997584,0.1021900739011491,0.2426991038992434,0.6029752317621981,0.519226494776617,0.5389005971854826,0.0073723012111637,300781.32580920984,6.100873989659782,727.8818518763779,0,0,1,6,1,2,0,1,Low,Medium
PC,111582,11158,74.94984373914997,63728.543467593,2242,80493.91397622044,82650.03064468689,RPG,1,0.7407111419824604,0.5542937320191768,11.322382573161583,High,0.5348818839587568,0.7270372620248524,0.5972413111761754,0.051165020872318,0.8246581535132935,0.1379195376750389,0.657793340022112,0.534913112164297,8363053.464101831,0.7213879835118607,850.2825394725202,0,0,0,6,2,2,0,1,Medium,High
PC,189397,18939,92.34081410328888,58874.649360394,5434,80742.40493605688,71038.66806467308,Adventure,0,0.375078106119279,0.3185105339556076,11.170993705142088,High,0.9446544987308976,0.9165621405309834,0.5432760011053149,0.024949781215885,0.7801179482744471,0.4926650366748166,0.660495905958376,0.9446550816219064,17489073.168720603,0.4263130088441574,637.5799253246684,1,0,0,6,3,2,0,1,Very High,High
Console,47963,4796,71.11216713853358,23679.56873843072,8237,64942.64810216006,33146.77945127186,RPG,0,0.691090620921791,0.5253736586176164,10.408731008491744,High,0.1998651907866328,0.685214685351532,0.1519791584493869,0.0476073175909075,0.5558522053642689,0.8041787063791953,0.4886591331089667,0.1998946814112691,3410752.872465486,1.3540155557859197,332.98899036926497,0,0,0,6,4,2,0,1,Low,Medium
Console,109665,10966,27.98097230326302,41312.68848921011,3005,86606.70687678012,101299.7678490155,Adventure,1,0.9237201281084712,0.6542608781015792,11.525849270158842,Low,0.5247869909109101,0.2151756771869829,0.3480231499027859,0.0642864403284348,0.884520206530039,0.222716159146477,0.7242755407402536,0.5248025276461296,3068533.327637339,0.7897388125361795,1476.456501991977,0,0,1,6,5,2,0,1,Medium,High
Mobile,55653,5565,80.36809827165652,42108.0589904278,8818,35953.14954364225,46673.97800805224,Action,1,0.8386605934640045,0.6090373682103575,10.750963497237926,High,0.2403606146457572,0.7860848028168318,0.3568660324979725,0.0581878226788968,0.6565406211478737,0.8687486108024005,0.1733718833627507,0.2403896787783043,4472725.7731125,0.6460235664500071,523.9399699131376,0,0,0,6,6,2,0,1,Low,Medium
Mobile,110677,11067,57.94494485777588,78448.87601138288,2586,48452.56820483755,149747.2186019551,Action,0,1.3530111821060844,0.8556958620102124,11.91671062009362,Medium,0.5301161676268312,0.5417197479919864,0.7609011052564816,0.0950658468892832,0.9995157473103942,0.1761502556123583,0.3093144670248907,0.5301211163770406,6413172.662024061,0.4377835341113109,1353.8519400429714,0,1,0,6,0,2,0,1,Medium,Very High
Mobile,143657,14365,67.20648283938726,12185.00107594538,6729,32487.74116954317,140182.8941614772,Simulation,1,0.9758166616418078,0.6809818124511718,11.850710369390804,High,0.7037883495350136,0.6426509682742266,0.0241832291734464,0.0680216693091029,0.98009777589297,0.636585907979551,0.135682405108696,0.7037914691943129,9654681.705257855,0.22614798561534188,181.3069299440291,0,0,0,6,1,2,0,1,High,Very High
PC,196249,19624,57.69403789050382,98570.52963252451,2114,80375.21497573491,22395.60081698384,Simulation,0,0.1141182926638293,0.1080633231780581,10.016664477086255,Medium,0.9807370272462058,0.5389853915131418,0.984612470362874,0.006239425806445,0.4405020874557692,0.1236941542565014,0.6565023800789739,0.9807266982622436,11322397.241973484,0.40955732246143883,1708.5046087361616,0,0,0,6,2,2,0,1,Very High,Low
Mobile,158001,15800,78.35431811676,97605.38820795424,2725,93692.94518495131,34920.25753131761,Simulation,0,0.2210128893571408,0.199680751466904,10.460851021083984,High,0.7793236368998094,0.7641388486116641,0.9738820845965428,0.0139035786466755,0.571186464007452,0.1915981329184263,0.8013448485352691,0.7793575566087415,12380060.616766196,0.5929895708568383,1245.6925228103853,1,0,0,6,3,2,0,1,Very High,Medium
Console,158042,15804,26.2318696882441,98995.05489686376,3357,91869.53055460188,125090.1408939908,Simulation,0,0.7914993539311752,0.583052897132706,11.7367978777523,Low,0.7795395422805927,0.1961141496433684,0.9893323173593306,0.0548064455176979,0.9465835167322902,0.261835963547455,0.7815135505640607,0.7795681937862033,4145737.149269474,0.5812982027220731,3773.8467014887897,0,0,1,6,4,2,0,1,Very High,Very High
Console,155768,15576,66.12419797654782,57090.60097146119,8556,31111.94533855111,112752.8972204342,FPS,1,0.7238514792539815,0.5445610196058649,11.63296282191554,High,0.7675646926244616,0.6308563471091169,0.523441055726637,0.0499562129813399,0.9160341457087822,0.8396310291175816,0.1207193700327291,0.7675618746708794,10300034.0704109,0.19973258524569304,863.3843996370199,0,0,0,6,5,2,0,1,Very High,Very High
Mobile,29608,2960,63.68554403525359,92090.93265699023,4072,62504.03826322759,79188.61676477637,RPG,1,2.6745682506341653,1.3014356429425176,11.279600467753127,High,0.103208037999347,0.60428016520179,0.9125726911265896,0.1898191428799678,0.8120712058706361,0.3412980662369415,0.4621370258786857,0.1032122169562927,1885601.5877957884,2.1110523596064437,1446.025688435866,0,1,0,6,6,2,0,1,Low,High
VR,128334,12833,21.12229480653024,50512.25464594516,7835,33120.28525527537,52725.96492086475,Adventure,0,0.4108495404247101,0.3441920338927463,10.872882271999456,Low,0.6230976629559026,0.1404305656685678,0.4503033870075233,0.027514529559692,0.6924104134343709,0.7595021115803511,0.1425618992376189,0.6231174302264351,2710708.5817012517,0.258078804177189,2391.4188826835534,0,0,0,6,0,2,0,1,High,Medium
Mobile,121378,12137,71.71877898873021,54158.21183825756,6728,45292.34603049512,105828.8619616691,Adventure,1,0.8718949229816697,0.626951245594143,11.569588007746647,High,0.5864674720112902,0.691825474445047,0.4908389252872743,0.0605706651128952,0.897388605472015,0.6364747721715937,0.2749441671756485,0.586466561348078,8705081.956094095,0.37315119733802765,755.1468750850862,0,0,0,6,1,2,0,1,High,High
VR,84829,8482,56.6781882338876,83709.0391105412,4369,69060.80885812084,109908.1291804909,RPG,0,1.295643343437868,0.8310131281671634,11.607409205008093,Medium,0.3940009900051607,0.5279147739041504,0.8193832901579536,0.0909526746872461,0.9085160014981656,0.3743054012002667,0.533447889152426,0.393996840442338,4807954.0296924515,0.8141179179068578,1476.9180476466252,0,1,0,6,2,2,0,1,Medium,Very High
Console,83607,8360,86.55425577964411,40481.19865202544,2998,64998.39608409744,30851.8433016892,FPS,0,0.3690102898284737,0.3140880625881256,10.336984190457368,High,0.3875659564608368,0.8535008656110478,0.3387786946482123,0.024514729558479,0.5347435330933741,0.2219382084907757,0.4892654432825786,0.3875724065297525,7236541.662968705,0.7774276805063863,467.6973799542026,1,0,0,6,3,2,0,1,Medium,Low
VR,47310,4731,50.75402031593045,37427.53746578383,5231,52314.72794106998,118616.416222186,RPG,0,2.507216576245741,1.2548227246677754,11.683658603180996,Medium,0.1964265026487904,0.463353844790271,0.3048282686340824,0.1778203248830088,0.9309493804406804,0.4701044676594798,0.3513189783778304,0.1964718272775145,2401172.701146669,1.1057858368435844,737.4300052056417,0,0,0,6,4,2,0,1,Low,Very High
